title,price,location,creation_date,link,publisher,details,images,desc,ad_num,date
Twin with Basement Direct on Lake For Sale  in Bellagio,"12,000,000 ج.م","القاهرة الجديدة - التجمع, القاهرة",منذ 5 ساعات,https://www.olx.com.eg/properties/cairo/?page=18,Akar Town Real Estate,"['النوع', 'توين هاوس', 'كمبوند', 'بيلاجيو', 'السعر', '12,000,000', 'نوع السعر', 'السعر', 'المساحة (م٢)', '550', 'غرف نوم', '4', 'الحمامات', '4', 'مفروش', 'لا', 'طريقة الدفع', 'كاش', 'شروط التسليم', 'نصف تشطيب', 'فيديو', 'غير متوفر', 'جولة افتراضية', 'غير متوفر']","['https://images.olx.com.eg/thumbnails/41732057-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/41732058-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/41732059-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/41732060-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/41732061-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/41732062-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/41732063-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/41732064-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/41732065-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/41732066-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/41732067-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/41732068-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/41732069-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/41732070-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/41732071-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/41732072-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/41732073-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/41732074-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/41732075-400x300.jpeg']","['Prime Location Twin L550m. For Sale in Bellagio\nNew Cairo\nPrime Location\n\nLand: 550 SQM\nB. U. A: 450 SQM\n\n80% Finished\nBasement + Ground floor +First floor +Roof\n\n4 Bedrooms\n4 Bathrooms\nMaid Room with Bathroom\n\nPrice: 12,000,000\n\nIf you are looking to buy/a unit in Bellagio Compound, we have all models available. Save your time. We are the best and oldest still working in Bellagio Compound. \n\nFor More Information Call Us Akar Town\nOr What’s App\n1150000727\nBellagio is a residential project of the finest compounds in New Cairo, with a very prime location, close to all services. \nIt is near Al-Rehab, the ninetieth Street, and AUC. \nIts total area is 100 acres including the best landscape and greenery and artificial lakes. \nIt contains 347 villas with three types divided into standalone –\ntwin houses - townhouses. \nThe compound also includes a club house with a large swimming pool, multiple playgrounds, an administrative and social building, and a mosque. \n\n\nتوين مميز 550 متر للبيع في بيلاجيو\nالقاهرة الجديدة\nموقع مميز\n\nمساحه الارض 550 متر مربع\nمساحه المباني 450 متر مربع\n\nبيزمنت + ارضي + اول + رووف\n80 % تشطيب\n\n4 غرف نوم\n4 حمام\nغرفة مربية بالحمام\n\nالسعر : 12000000 جنيها\n\nإذا كنت تبحث عن شراء / وحدة في كمبوند بيلاجيو متوفر لدينا جميع النماذج، وفر وقتك نحن أفضل وأقدم من لازال يعمل في كمبوند بلاجيو\n\nللاستفسار او واتس اب الرجاء الاتصال (عقــار تــاون)\n1150000727\n\nبيلاجيو هو مشروع سكني من أرقي كمبوندات القاهرة الجديدة بموقع مميز جدا بالقرب من جميع الخدمات\nفهو بالقرب من الرحاب وشارع التسعين و الجامعة الأمريكية\n\nتبلغ مساحته الإجمالية 100 فدان تتضمن مساحات خضراء واسعة و بحيرات\n\nيحتوي علي 347 فيلا بتصميمات مختلفة مقسمة الي ثلاث نماذج فيلات مستقلة – توين هاوس – تاون هاوس\n\nعن القاهرة الجديدة هي مدينة مصرية جديدة من مدن الجيل الثالث في مصر، تقع في محافظة القاهرة، وتتبع إدارياً لهيئة المجتمعات العمرانية الجديدة، وتعد من أكبر المدن الجديدة في مصر حيث تقدر مساحتها بحوالي 85 ألف فدان بعد أن تم إضافة مساحة 15 ألف فدان . تتكوّن من عدة تجمعات سكنية أكبرهم التجمع الخامس إضافة إلى الرحاب والتجمع الأول والتجمع الثالث وغيرها. تقع المدينة في القوس الشرقي للقاهرة شرق الطريق الدائري في المسافة المحصورة بين طريق القاهرة - السويس الصحراوي وطريق القطامية - العين السخنة']",['رقم الإعلان 194132108'],"11-29-2022, 13-42"
مكتبك علي النهر الاخضر,"3,362,772 ج.م","العاصمة الإدارية الجديدة, القاهرة",منذ 4 ساعات,https://www.olx.com.eg/properties/cairo/?page=17,Meta Invest,"['النوع', 'مكتب', 'السعر', '3,362,772', 'نوع السعر', 'السعر', 'مقدم', '504,415', 'المساحة (م٢)', '46.55', 'مفروش', 'لا', 'طريقة الدفع', 'كاش أو تقسيط', 'تاريخ التسليم', '2025', 'فيديو', 'غير متوفر', 'جولة افتراضية', 'غير متوفر']",['https://images.olx.com.eg/thumbnails/33191950-400x300.jpeg'],['لا يوجد دفعه استلام \nلوكيشن مميز \nواجهه علي البرج الايقوني و ميدان الداون تاون و النهر الاخضر\nاقساط 8 سنوات\nوديعه الصيانه مع الاستلام الفعلي'],['رقم الإعلان 192454861'],"11-29-2022, 13-42"
مكتب 61.45 ف ارقي,"3,981,968 ج.م","العاصمة الإدارية الجديدة, القاهرة",منذ 4 ساعات,https://www.olx.com.eg/properties/cairo/?page=17,Meta Invest,"['النوع', 'مكتب', 'السعر', '3,981,968', 'نوع السعر', 'السعر', 'مقدم', '597,295', 'المساحة (م٢)', '61.45', 'مفروش', 'لا', 'طريقة الدفع', 'كاش أو تقسيط', 'تاريخ التسليم', '2025', 'فيديو', 'غير متوفر', 'جولة افتراضية', 'غير متوفر']",['https://images.olx.com.eg/thumbnails/34212031-400x300.jpeg'],['سداد علي 100 شهر\nاقساط متساويه\nلا يوجد دفعه استلام \nموقع مميز فيو علي النهر الاخضر و محور بن زايد الشمالي و ميدان الداون تاون\nواجهه راقيه\nوديعه الصيانه مع الاستلام الفعلي'],['رقم الإعلان 192653056'],"11-29-2022, 13-42"
محل بمول بيراميدز28 متر,"3,780,000 ج.م","العاصمة الإدارية الجديدة, القاهرة",منذ 4 ساعات,https://www.olx.com.eg/properties/cairo/?page=17,Meta Invest,"['النوع', 'محل', 'السعر', '3,780,000', 'نوع السعر', 'السعر', 'مقدم', '1,134,000', 'المساحة (م٢)', '28', 'مفروش', 'لا', 'طريقة الدفع', 'كاش أو تقسيط', 'تاريخ التسليم', 'استلام فوري', 'فيديو', 'غير متوفر', 'جولة افتراضية', 'غير متوفر']",['https://images.olx.com.eg/thumbnails/34323805-400x300.jpeg'],['الدور الاول \nيوجد تفويض بالايجار \nالمول مبني البكامل\nواجهه مباشره علي فندق الماسه'],['رقم الإعلان 192675110'],"11-29-2022, 13-42"
لقطه لقطه للايجار المفروش شقه99متر بسعر خيالي كلمني,"10,500 ج.م","مدينة الرحاب, القاهرة",منذ 3 ساعات,https://www.olx.com.eg/properties/cairo/?page=16,Start Homes,"['النوع', 'شقة', 'كمبوند', 'رحاب سيتي', 'نوع السعر', 'السعر', 'فيديو', 'غير متوفر', 'السعر', '10,500', 'مقدم', '10,500', 'المساحة (م٢)', '99', 'غرف نوم', '2', 'الحمامات', '1', 'الطابق', '2', 'مفروش', 'نعم', 'جولة افتراضية', 'غير متوفر']","['https://images.olx.com.eg/thumbnails/44417764-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/44417765-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/44417766-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/44417767-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/44417768-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/44417769-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/44417770-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/44417771-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/44417772-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/44417773-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/44417774-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/44417775-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/44417776-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/44417777-400x300.jpeg']",['01100882047\n01143199382\n بسعر مميز جدا\n للأيجار المفروش بالرحاب المرحلة التامنه\n(أجمل مراحل الرحاب)\nمساحة الشقة 99متر\nدور تانب فيو تحفه\nتتكون من رسبشن قطعتين + 2غرفه نوم +1 حمام + مطبخ \nمكيفه بالكامل\nفرش مودرن كالجديد\nبها انترنت عالي الجوده\nبها شاشه تليفزيون سمارت\nلوكيشن مميز جدا بجانب بوابه23وبوابه22\n--------------------------------\n- يوجد مفتاح لسهولة المعاينة \n-السعر مـغررري جدا لسرعة التنفيذ\n- وســيط من المالك مباشرة\n- لمزيد من التواصل والاستفسارات الاتصال علي . \n01100882047\n01143199382\n_ شركه ستارت هومز للتسويق والاستثمار العقارى فى الرحاب\n_ يشرفنا ويسعدنا تواصلكم معنا دائما\n_ مقر الشركه . \nالمبني الإدارى - مكتب رقم 5 - الدور الارضي - مدينه الرحاب - القاهره الجديده'],['رقم الإعلان 194658930'],"11-29-2022, 13-42"
شقة  مساحة ممتازة للايجار بالحي التاني مج1 خلف السنترال,"2,900 ج.م","مدينة بدر, القاهرة",منذ 3 ساعات,https://www.olx.com.eg/properties/cairo/?page=16,شركة-اعالى-بدر-للتسويق-العقارى,"['النوع', 'شقة', 'نوع السعر', 'السعر', 'فيديو', 'غير متوفر', 'السعر', '2,900', 'مقدم', '2,900', 'المساحة (م٢)', '180', 'غرف نوم', '3', 'الحمامات', '2', 'الطابق', '3', 'مفروش', 'لا', 'جولة افتراضية', 'غير متوفر']","['https://images.olx.com.eg/thumbnails/44417734-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/44417735-400x300.jpeg']",['شقة للايجار فاضي بالحي التاني مج1 مساحه 180م \nمكونه من3 غرف ورسيبشن كبير ومطبخ و2 حمام \nدور تالت بلكونه خلف السنترال \nمطلوب2900\nرقم التواصل01010850216'],['رقم الإعلان 194658921'],"11-29-2022, 13-42"
شقتين للايجار  سكني  او اداري -القاهره الجديده -التجمع الخامس,"25,000 ج.م","القاهرة الجديدة - التجمع, القاهرة",منذ 3 ساعات,https://www.olx.com.eg/properties/cairo/?page=16,Eskan,"['النوع', 'شقة', 'نوع السعر', 'السعر', 'فيديو', 'غير متوفر', 'السعر', '25,000', 'المساحة (م٢)', '400', 'غرف نوم', '4', 'الحمامات', '3', 'الطابق', '1', 'جولة افتراضية', 'غير متوفر']",['https://images.olx.com.eg/thumbnails/35908554-400x300.jpeg'],['شقه للايجار -القاهره الجديده -التجمع الخامس \n\n# شقتين للايجار الادارى بارقي فيلات التجمع الخامس\n # التقسيمه الداخليه. \n # المنطقة. : النرجس 3\n عدد الغرف: 4 غرف منهم غرفة  ماستر \n الحمامات:3\n  ريسبشن 5 قطع \n #  المساحه 400\n  # الدور شقه بالدور  الاول \n# شقه بالدور التأني \nالفيو : جاردن \nمتشطبة اول سكن \nالمطلوب : 25 الف\n\n\nاسكان العقاريه \nدليلك بالقاهرة الجديدة'],['رقم الإعلان 192974166'],"11-29-2022, 13-42"
بدروم وارضي ٢٧٦م للبيع,"1,400,000 ج.م","مدينة بدر, القاهرة",منذ 3 ساعات,https://www.olx.com.eg/properties/cairo/?page=16,لاندلس لإدارة الأصول العقاريه,"['النوع', 'سكنية', 'السعر', '1,400,000', 'نوع السعر', 'السعر', 'المساحة (م٢)', '276', 'طريقة الدفع', 'كاش', 'بيع/إيجار', 'للبيع']",['https://images.olx.com.eg/thumbnails/44417856-400x300.jpeg'],['قطعة أرض ٢٧٦م وجه بحري صريح فضهر الشارع الرئيسي الفاصل بين مج١مج٢ خالصه كل الاقساط البنكيه وبها عداد المياه مقام عليها بدروم وارضي متقفلين طوب خرسنات علي أعلى مستوي تسليح فوق الممتاز حديد ١٦كله'],['رقم الإعلان 194658950'],"11-29-2022, 13-42"
شقه ٢٠٠م بالمطبخ والسخانات هاي لوكس بفيلا بالبنفسج ق ووتر واي والرحاب,"10,000 ج.م","القاهرة الجديدة - التجمع, القاهرة",منذ 9 ساعات,https://www.olx.com.eg/properties/cairo/?page=19,نيو كايرو للتسويق العقاري,"['النوع', 'شقة', 'نوع السعر', 'السعر', 'فيديو', 'غير متوفر', 'السعر', '10,000', 'المساحة (م٢)', '200', 'غرف نوم', '3', 'الحمامات', '3', 'الطابق', '1', 'مفروش', 'لا', 'جولة افتراضية', 'غير متوفر']","['https://images.olx.com.eg/thumbnails/44410191-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/44410194-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/44410196-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/44410198-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/44410200-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/44410202-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/44410204-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/44410206-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/44410208-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/44410211-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/44410213-400x300.jpeg']",['فرصة رائعة لهواه المساحات الكبيره والمواقع المتميزه والتشطيب الراقي شقه ٢٠٠م بالمطبخ والسخانات والدريسينج إكسترا لوكس ٣ نوم و٣ حمام وريسبشن٣ الدور الأول فيو على وايد جاردن وخطوات لجميع الخدمات والمواصلات وخطوات لووتر واي و الرحاب ناصية وبحري وعلى حديقة\nللاستعلام والمعاينه الرجاء الاتصال على الرقم 01001033200'],['رقم الإعلان 194657200'],"11-29-2022, 13-42"
شمال الرحاب - شقه 151م بموقع متميز خطوات للرحاب,"1,610,000 ج.م","القاهرة الجديدة - التجمع, القاهرة",منذ 9 ساعات,https://www.olx.com.eg/properties/cairo/?page=19,Elshazly,"['النوع', 'شقة', 'السعر', '1,610,000', 'نوع السعر', 'السعر', 'مقدم', '400,000', 'المساحة (م٢)', '151', 'غرف نوم', '3', 'الحمامات', '2', 'الطابق', '2', 'مفروش', 'لا', 'طريقة الدفع', 'تقسيط', 'تاريخ التسليم', '2025', 'شروط التسليم', 'نصف تشطيب', 'فيديو', 'غير متوفر', 'جولة افتراضية', 'غير متوفر']","['https://images.olx.com.eg/thumbnails/44410234-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/44410235-400x300.jpeg']",['بموقع متميز فى شمال الرحاب \nشقه 151 متر \n3 نوم - 2 حمام \nمتاح ادوار 1 - 2- 3 \nمقدم 400الف والباقى على 60 شهر بدون فوائد\nحصه بالأرض والجراج\nيوجد جميع المساحات \n\nلأنظمه الدفع والأسعار تفصيليا برجاء التواصل على 01092331133\nاو على الواتساب  https://wa. me/201092331122\nاو عن طريق الفيس بوك https://web. facebook. com/Town. square525'],['رقم الإعلان 194657207'],"11-29-2022, 13-42"
فيلا للبيع امتداد غرب الجولف - Villa for sale West Golf Extension,"19,000,000 ج.م","القاهرة الجديدة - التجمع, القاهرة",منذ 9 ساعات,https://www.olx.com.eg/properties/cairo/?page=19,Two Point Five For Real Estate,"['النوع', 'فيلا منفصلة', 'السعر', '19,000,000', 'نوع السعر', 'السعر', 'المساحة (م٢)', '960', 'غرف نوم', '10+', 'الحمامات', '10+', 'طريقة الدفع', 'كاش', 'شروط التسليم', 'نصف تشطيب', 'فيديو', 'غير متوفر', 'جولة افتراضية', 'غير متوفر']","['https://images.olx.com.eg/thumbnails/44410231-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/44410232-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/44410233-400x300.jpeg']","['فيلا للبيع بامتداد غرب الجولف موقع متميز بارقي احياء القاهرة الجديدة\n\nالمساحة ٩٦٠ متر \n\nالفيلا مبنية بدروم وارضي واول وثاني \n\nنصف تشطيب\n \nالفيلا عبارة عن ٢ دوبليكس و ٤ شقق\n\nالسعر ١٩. ٠٠٠. ٠٠٠ جنيه\n\n\n\nاذا كان هذا الاعلان غير مناسب لك برجاء لا تتردد في ارسال طلبك بالبدچت علي واتساب 01115154737 \n\nIf this ad is not suitable for you, please do not hesitate to send your request including the budget on WhatsApp 01115154737']",['رقم الإعلان 194657206'],"11-29-2022, 13-42"
Twinhouse 360m in Patio 2 Compound New Cairo,"12,500,000 ج.م","القاهرة الجديدة - التجمع, القاهرة",منذ 9 ساعات,https://www.olx.com.eg/properties/cairo/?page=19,Luxury Homes,"['النوع', 'توين هاوس', 'كمبوند', 'الباتيو 2', 'السعر', '12,500,000', 'نوع السعر', 'قابل للنقاش', 'المساحة (م٢)', '390', 'غرف نوم', '4', 'الحمامات', '4', 'مفروش', 'لا', 'طريقة الدفع', 'كاش', 'تاريخ التسليم', 'استلام فوري', 'شروط التسليم', 'نصف تشطيب', 'فيديو', 'غير متوفر', 'جولة افتراضية', 'غير متوفر']","['https://images.olx.com.eg/thumbnails/44410255-400x300.jpeg', 'https://images.olx.com.eg/thumbnails/44410256-400x300.jpeg']","['\u200e كمبوند الباتيو ٢   ~ توين هاوس \n\n\u200eالقاهرة الجديدة\n\u200eالتجمع الخامس\n\n\u200eالمبانى: 360 م\n\u200eمساحة الارض: 390 م\n\n\u200e٤ غرف نوم \n\u200e٤ حمامات\n\nنص تشطيب   \nارضى و اول و روف\n\n\n\nEl Patio 2 Compound  ~  Twin House     \n\n\nNew Cairo \n5th settlement \n\n\nBUA: 360 M \nLand area: 390 M \n\n4 bedrooms \n4 bathrooms \nSemi Finished \n Ground - First - Roof\n\nPrime Location\n\n Total: 12,500,000  EGP\n\nFor more Details Call me \nAmr Gamal\n01011245271\n\nhttps://wa. me/message/6GF5ZOTFS52BI1']",['رقم الإعلان 194657213'],"11-29-2022, 13-42"
